607;1;"7	"
608;1;"7	"
609;1;"7	"
610;2;"7	"
611;3;"7	"
612;3;"7	"
613;4;"7	"
614;4;"7	"
615;4;"7	"
616;5;"7	"
617;5;"7	"
618;6;"7	"
619;7;"7	"
620;8;"7	"
621;9;"7	"
622;11;"7	"
623;11;"7	"
624;12;"7	"
625;13;"7	"
626;14;"7	"
627;14;"7	"
628;15;"7	"
629;15;"7	"
630;16;"7	"
631;17;"7	"
632;18;"7	"
633;20;"7	"
634;20;"7	"
635;20;"7	"
636;22;"7	"
637;22;"7	"
638;23;"7	"
639;24;"7	"
640;24;"7	"
641;24;"7	"
642;25;"7	"
643;25;"7	"
644;25;"7	"
645;26;"7	"
646;27;"7	"
647;20;"4	"
648;21;"4	"
649;22;"4	"
650;24;"4	"
651;25;"4	"
652;26;"4	"
653;26;"4	"
654;28;"4	"
655;28;"4	"
656;29;"4	"
657;29;"4	"
658;30;"4	"
659;30;"4	"
660;30;"4	"
661;3;"5	"
662;4;"5	"
663;6;"5	"
664;7;"5	"
665;9;"5	"
666;9;"5	"
667;10;"5	"
668;12;"5	"
669;12;"5	"
670;15;"5	"
671;16;"5	"
672;16;"5	"
673;16;"5	"
674;16;"5	"
675;19;"5	"
676;19;"5	"
677;20;"5	"
678;21;"5	"
679;24;"5	"
680;25;"5	"
681;27;"5	"
682;28;"5	"
683;28;"5	"
684;29;"5	"
685;30;"5	"
686;31;"5	"
687;31;"5	"
688;31;"5	"
689;1;"6	"
690;1;"6	"
691;2;"6	"
692;3;"6	"
693;3;"6	"
694;4;"6	"
695;5;"6	"
696;5;"6	"
697;6;"6	"
698;6;"6	"
699;7;"6	"
700;8;"6	"
701;9;"6	"
702;9;"6	"
703;10;"6	"
704;11;"6	"
705;11;"6	"
706;12;"6	"
707;12;"6	"
708;12;"6	"
709;13;"6	"
710;13;"6	"
711;16;"6	"
712;16;"6	"
713;16;"6	"
714;17;"6	"
715;18;"6	"
716;19;"6	"
717;20;"6	"
718;20;"6	"
719;20;"6	"
720;20;"6	"
721;20;"6	"
722;20;"6	"
723;22;"6	"
724;23;"6	"
725;24;"6	"
726;24;"6	"
727;7;"8	"
728;8;"8	"
729;8;"8	"
730;8;"8	"
731;8;"8	"
732;9;"8	"
733;10;"8	"
734;10;"8	"
735;11;"8	"
736;12;"8	"
737;12;"8	"
738;13;"8	"
739;13;"8	"
740;14;"8	"
741;16;"8	"
742;16;"8	"
743;17;"8	"
744;18;"8	"
745;18;"8	"
746;19;"8	"
747;20;"8	"
748;20;"8	"
749;21;"8	"
750;21;"8	"
751;22;"8	"
752;22;"8	"
753;22;"8	"
754;23;"8	"
755;23;"8	"
756;24;"8	"
757;24;"8	"
758;25;"8	"
759;26;"8	"
760;27;"8	"
761;27;"8	"
762;28;"8	"
763;28;"8	"
764;29;"8	"
765;29;"8	"
766;8;12
767;8;12
768;9;12
769;9;12
770;11;12
771;11;12
772;12;12
773;13;12
774;13;12
775;13;12
776;14;12
777;14;12
778;14;12
779;14;12
780;15;12
781;15;12
782;16;12
783;19;12
784;19;12
785;19;12
786;20;12
787;20;12
788;20;12
789;21;12
790;21;12
791;21;12
792;22;12
793;24;12
794;24;12
795;24;12
796;24;12
797;24;12
798;25;12
799;26;12
800;26;12
801;26;12
802;26;12
803;26;12
804;27;12
805;27;12
806;28;12
807;28;12
808;30;12
809;30;12
810;31;12
811;1;13
812;3;13
813;3;13
814;4;13
815;4;13
816;5;13
817;6;13
818;7;13
819;8;13
820;8;13
821;2;10
822;4;10
823;5;10
824;5;10
825;5;10
826;5;10
827;6;10
828;6;10
829;7;10
830;7;10
831;8;10
832;8;10
833;10;10
834;10;10
835;10;10
836;12;10
837;14;10
838;14;10
839;14;10
840;16;10
841;16;10
842;16;10
843;16;10
844;17;10
845;18;10
846;19;10
847;19;10
848;19;10
849;20;10
850;20;10
851;22;10
852;23;10
853;23;10
854;23;10
855;24;10
856;24;10
857;24;10
858;25;10
859;25;10
860;27;10
861;27;10
862;27;10
863;28;10
864;29;10
865;29;10
866;30;10
867;31;10
868;31;10
869;31;10
870;31;10
871;1;11
872;2;11
873;2;11
874;9;13
875;11;13
876;12;13
877;12;13
878;12;13
879;12;13
880;13;13
881;14;13
882;14;13
883;15;13
884;15;13
885;17;13
886;17;13
887;18;13
888;19;13
889;20;13
890;21;13
891;22;13
892;22;13
893;22;13
894;23;13
895;25;13
896;25;13
897;26;13
898;26;13
899;27;13
900;27;13
901;28;13
902;29;13
903;29;13
904;29;13
905;29;13
906;29;13
907;31;13
908;1;14
909;2;14
910;2;14
911;3;14
912;4;14
913;5;14
914;5;14
915;6;14
916;8;14
917;8;14
918;9;14
919;5;11
920;6;11
921;6;11
922;7;11
923;8;11
924;9;11
925;9;11
926;10;11
927;10;11
928;10;11
929;13;11
930;13;11
931;13;11
932;15;11
933;16;11
934;17;11
935;17;11
936;17;11
937;17;11
938;17;11
939;19;11
940;20;11
941;21;11
942;21;11
943;21;11
944;21;11
945;21;11
946;22;11
947;22;11
948;22;11
949;23;11
950;24;11
951;24;11
952;25;11
953;25;11
954;26;11
955;26;11
956;26;11
957;26;11
958;27;11
959;27;11
960;28;11
961;30;11
962;30;11
963;3;12
964;4;12
965;6;12
966;6;12
967;31;"8	"
968;31;"8	"
969;31;"8	"
970;1;"9	"
971;1;"9	"
972;1;"9	"
973;3;"9	"
974;3;"9	"
975;3;"9	"
976;6;"9	"
977;6;"9	"
978;7;"9	"
979;7;"9	"
980;8;"9	"
981;8;"9	"
982;9;"9	"
983;9;"9	"
984;9;"9	"
985;10;"9	"
986;10;"9	"
987;10;"9	"
988;11;"9	"
989;12;"9	"
990;13;"9	"
991;14;"9	"
992;14;"9	"
993;14;"9	"
994;16;"9	"
995;16;"9	"
996;17;"9	"
997;17;"9	"
998;17;"9	"
999;17;"9	"
1000;18;"9	"
1001;18;"9	"
1002;19;"9	"
1003;19;"9	"
1004;19;"9	"
1005;20;"9	"
1006;21;"9	"
1007;21;"9	"
1008;21;"9	"
1009;23;"9	"
1010;23;"9	"
1011;24;"9	"
1012;25;"9	"
1013;25;"9	"
1014;25;"9	"
1015;26;"9	"
1016;26;"9	"
1017;27;"9	"
1018;29;"9	"
1019;29;"9	"
1020;29;"9	"
1021;30;"9	"
1022;30;"9	"
1023;11;14
1024;12;14
1025;13;14
1026;14;14
1027;14;14
1028;14;14
1029;14;14
1030;15;14
1031;16;14
1032;16;14
1033;16;14
1034;17;14
1035;18;14
1036;18;14
1037;18;14
1038;19;14
1039;20;14
1040;22;14
1041;23;14
1042;25;14
1043;25;14
1044;26;14
1045;1;15
1046;1;15
1047;1;15
1048;2;15
1049;2;15
1050;3;15
1051;3;15
1052;6;15
1053;6;15
1054;7;15
1055;7;15
1056;7;15
1057;8;15
1058;9;15
1059;10;15
1060;10;15
1061;10;15
1062;11;15
1063;11;15
1064;13;15
1065;13;15
1066;14;15
1067;14;15
1068;15;15
